label,sample_id
0,8522716
1,6463026
0,5547100
0,5192134
0,5414165
0,7396410
0,7975103
0,4829954
0,8876926
0,4757087
0,7429354
0,9453983
0,5585616
0,4074246
0,7183873
1,9095246
0,7290109
0,4210395
0,6860363
0,8741587
0,6181780
0,7636168
0,4516760
0,3942114
0,7828511
0,7198779
0,3940608
0,6641988
0,7784313
1,7322217
1,7005369
0,5536525
0,7541111
0,4135708
0,4110958
0,8235560
0,4101310
0,8412377
0,4064087
0,5971146
0,7527099
0,7242039
0,3993530
0,5798457
0,6174632
0,7136749
0,3836401
0,3804138
0,4425585
0,4916648
0,5437491
0,8168864
0,8207672
0,6446491
0,9162014
0,6119974
0,3975932
0,4923223
0,7640513
1,9116510
0,5799022
0,6009975
0,4260510
0,6340836
0,4747524
0,7134617
0,9540354
0,4747471
0,4502113
0,9096801
1,8387845
0,9359683
1,5948040
0,8974785
1,8169113
1,6214208
0,8497687
0,4506790
0,6285002
0,3949836
0,5764315
0,5539522
0,8923216
1,8912820
0,4666174
0,8183289
0,4509296
0,9188325
0,5537428
0,8401179
0,5543924
0,8965373
0,4844449
0,4736526
0,6026312
0,4580123
0,9383985
1,8186875
0,4827886
0,7633445
0,5374719
0,7786735
0,8082495
1,7239385
0,7666721
0,7477969
0,5041383
0,9087398
0,5892646
0,6234122
0,4489487
0,5423795
0,8043430
0,9117540
0,8584799
0,9295153
0,4281055
0,8919646
0,3711605
0,4627580
1,7725777
0,6078015
0,4774610
0,5345695
1,4451710
0,5162987
0,7452272
0,5682673
0,6880454
1,8192759
0,8334291
0,8958780
0,7790376
0,7368005
0,6974414
0,8582752
0,8003697
1,5055368
0,3754188
0,7623277
0,3761009
0,5816832
1,6603072
0,7792407
0,4662037
1,7323687
0,4965107
0,4493181
0,9482329
0,7465296
0,3981336
0,8202824
0,3772084
0,4624680
0,7330361
0,4368175
0,5217747
0,7886991
0,7658621
0,9371177
0,6638631
0,4369677
0,4936795
1,9369034
0,7484156
0,4800822
0,5115119
0,7880048
0,8930850
0,6088450
0,5818517
0,7938714
0,9342531
0,4096115
0,8387546
0,5704168
1,6890147
0,7613058
0,7376354
0,3785267
0,9503231
1,6066851
0,5655437
0,4187027
0,7787478
0,5450516
0,7157571
0,6927449
0,7144021
0,7513555
0,6205101
0,9476422
0,8284183
0,4029077
0,6634928
1,3812473
1,6717886
0,6073506
0,5133545
0,4218788
1,7351641
1,3918287
0,7308132
0,4278771
0,5563186
0,7198305
1,6330576
0,8541418
0,4750918
0,5421253
0,4472450
0,5870863
0,8910909
0,8432331
0,7928759
1,7336602
1,8187132
0,5794903
0,4797136
0,8069899
0,5888140
0,8212330
0,4440978
0,5271942
0,5712111
0,5912760
0,4546373
0,7665235
0,7161125
0,4771698
0,8632348
1,7652241
0,5676371
0,8397966
0,6850586
0,9221780
0,7048370
0,5406665
0,4142085
0,5028269
0,4008191
1,5947006
0,3985009
1,8736543
0,4240679
0,4168008
0,4003009
0,8808076
1,7961199
0,4794476
0,9520350
0,8911068
0,4249169
0,7047929
0,3972251
0,8139442
0,7476496
0,5279258
0,7349490
1,9510155
0,3978398
0,8224488
0,3936103
0,7199388
0,4969128
1,7160761
0,7039207
1,5798002
0,9537065
0,7525557
0,4707700
0,4709869
0,7564248
0,9388648
0,4525067
0,4459231
0,7716255
0,7619908
0,5902872
0,9474095
0,6806316
1,7372800
0,8190064
0,7269783
0,7377288
0,5768412
0,7887244
1,5946774
0,5305226
0,9313540
0,5019534
0,4066245
0,5246779
0,7362051
0,3908026
0,4652198
0,7659271
0,9008405
0,7619400
0,4686609
0,4498741
0,6432897
0,5565017
0,7017211
0,8581347
0,4875170
0,8952196
0,7643210
0,4106292
1,7801178
0,7521109
0,4633651
1,7588520
0,5916449
0,4762838
0,5231896
0,6322415
1,5775703
0,8620569
1,6245494
0,5319099
0,4668085
0,8780201
0,5412570
0,4055860
0,8998802
0,4320152
0,4123555
0,4329197
0,4645346
1,5581462
0,4105521
0,7998319
0,5193259
0,4486761
0,5153171
0,7988090
0,8201878
0,7643849
0,7130892
0,6810674
0,4648063
0,4668044
0,4243459
0,3891048
0,3879965
0,7694897
0,5371806
0,5091177
0,7612278
0,7377296
0,5573352
0,7326860
0,5026271
0,7244146
0,8017375
0,4345393
0,8917471
0,6443200
0,4849963
0,5789396
0,4846258
0,6012953
0,7544867
0,6861082
0,5330785
0,7265565
0,5520288
0,6984118
0,6866247
0,8601732
0,7763705
0,7457519
0,6445346
0,5545552
0,8212971
0,5439112
0,4647337
0,7115956
0,3969522
0,9439755
0,3929567
0,8295936
0,6470701
0,7460703
1,6165395
0,8236650
1,4130065
0,7125953
1,7294947
0,5983157
0,6501266
0,6983575
0,4956199
0,8966683
0,7465309
0,8912937
0,3943609
0,9093197
0,8604234
1,7147207
0,5630626
0,7785135
0,8217946
0,6097003
1,8682807
0,5000200
0,9506197
0,5427653
0,7942242
0,4716488
0,7370553
0,4322752
0,4045146
0,9111577
0,7539038
0,5363451
0,7648196
0,7590824
0,4731830
1,5935402
0,7756213
0,3756805
0,5750397
1,4151146
1,3817323
0,4491039
1,7272444
0,9336399
0,6115582
1,7686456
1,4431712
0,6173419
0,8424426
0,8985234
0,7777986
0,8533873
0,5562874
0,8731323
0,6462651
0,8510347
0,6114104
0,4658287
0,8698235
1,6261774
0,7757616
0,7718829
0,7434990
0,5461108
0,4456562
0,4827314
0,5857044
0,4801902
0,4328225
0,7332291
1,4628823
0,5172876
0,5668344
0,4471173
0,9411658
0,6320805
0,7446120
0,7000071
0,7428769
0,8784533
0,7853333
1,5498814
0,7140272
0,8761840
0,9102911
0,9542671
0,4933994
0,6639942
0,9241387
0,9198380
0,6977949
0,8003657
0,3862557
0,6204915
0,7361930
0,5593588
0,5666367
0,7149120
0,6117399
0,5461682
0,8792214
0,4516585
0,7558740
0,6518021
0,8406115
0,7393053
0,4713471
0,4473448
0,4027396
0,3869760
0,6800764
0,4039655
0,6073850
0,7363484
0,7110843
0,4694033
0,7324520
0,8224809
0,4063507
0,4431504
1,7348825
0,9293949
1,6019048
0,5801572
0,7185320
0,8109341
0,7381763
1,5394068
0,8561476
0,6011512
0,4141778
0,7634280
0,4937510
0,8314569
0,7035620
0,3764491
0,7482808
0,7295107
0,6244614
0,3897581
0,5214839
0,8886007
0,6295036
0,5529562
0,9138075
0,6516443
1,8970601
0,6311026
0,4471447
0,8263441
0,7179618
0,8271551
0,5944359
0,5728323
0,5073287
1,7341794
0,9421857
0,8728960
0,5004349
0,8863381
0,7619076
0,8435822
0,7375915
0,8263546
0,6546542
0,5223561
0,9104666
0,5845628
0,6494643
0,8850427
0,5042781
0,7807495
0,5752718
0,4486097
1,8217435
0,8043712
0,9006303
0,8295032
0,5203194
0,7680525
1,5200864
0,5884181
1,3954827
0,5871795
0,7738164
0,8282686
0,8241207
0,4842851
0,8192330
0,5491608
0,6935647
0,6159926
0,7454098
0,6026125
0,3860739
0,4960684
0,7959812
0,9251517
0,3974401
0,3759000
0,6189879
0,7279793
0,6239751
0,9483594
1,8516029
0,4645770
0,6940330
0,4662159
0,6481321
0,4764437
0,7446209
0,8588757
0,4858143
0,7229025
0,8978233
0,9200631
1,7148054
0,5994992
1,4246628
0,8669663
0,6328482
0,5972837
0,7591041
0,4479629
0,4093032
0,6706164
0,9095202
0,5742756
0,5479893
0,5738634
1,8645264
0,9295458
0,8645617
0,5248838
0,7379244
0,5549285
0,4864235
0,3717506
0,7168351
0,5002069
0,8913163
0,6772326
0,4285911
0,4978959
1,3797964
0,7935629
0,4282818
0,5937980
0,5175864
0,8038156
0,7337830
0,7721873
0,7568688
0,5514575
0,5475426
0,5670638
0,4443762
0,4556665
0,6192975
0,4530177
0,7450485
1,4435545
0,5519299
0,4703627
0,7549648
0,6813948
0,4567462
