label,sample_id
0,7135236
0,8808076
0,5514575
0,6308382
0,8202625
0,8624129
0,8564748
1,7375884
0,8049293
0,8661940
0,6078015
0,5898336
0,5414165
0,6073850
0,4865733
1,4801607
0,5549285
1,7684728
0,4517142
0,5862710
0,5676371
0,9025601
0,7851015
0,6600361
1,6254667
0,6181780
0,7374778
0,5576325
1,5901667
0,5052657
0,4346994
0,6259739
0,7936623
0,4486097
0,6239751
0,8672429
0,7452135
1,8192759
0,9008469
0,7047929
0,9135351
0,7626113
0,4322752
0,4371663
0,4471447
1,7369780
0,4487855
0,4110958
0,8128905
0,6546542
0,7480589
0,3779095
0,4285731
0,7792934
1,6450144
0,7179618
0,8526483
1,5388415
0,6091805
0,4258053
0,8522716
0,5728323
0,6484821
0,7619076
1,7455354
0,4967591
0,4709869
1,8633022
0,8083609
0,7613058
1,4453800
1,4413114
0,7412708
0,9111577
0,6605811
0,6446491
0,7539038
0,4123555
0,7636168
0,4283097
0,6800764
0,9394464
0,4956199
0,8278616
0,4169071
0,3863486
0,6510757
0,4456562
0,4367124
0,7277560
0,6522676
0,4500236
1,7588520
0,7414155
0,6438819
0,7557707
1,8044367
0,3836401
0,8791150
1,9136234
0,4189945
0,8397966
0,4058195
0,7576345
0,8263441
0,8164457
0,4882061
0,3908026
0,7000071
0,8677594
0,7260017
0,7786204
1,7584816
0,8235560
0,8790597
0,4960684
0,3975932
0,6984118
0,4977435
0,7434990
0,8334291
0,5338390
0,7694897
0,3846700
0,4154409
0,7428769
0,8876926
0,4601555
0,4062660
0,5971146
0,4853285
0,4503220
0,7599209
1,7239385
0,6634928
0,7279793
0,4707700
0,4633651
0,7777986
0,8341412
0,9431580
1,8682807
0,7568688
0,5798457
0,5985338
0,8780201
0,7880048
0,7308975
1,7160761
0,6920729
0,9125948
1,6257015
1,4431712
0,7786735
0,7959812
0,7375915
0,7134617
0,7349490
0,7074545
0,7591041
0,4050604
0,8295936
0,5972837
1,8502684
0,4172580
0,7410927
0,9014115
1,6538820
0,4440978
0,8945301
0,7152802
0,9308078
0,3754188
0,5248838
0,6977949
0,4292651
0,4031193
1,5767556
0,4585448
0,7784103
0,8424426
0,5593588
0,7196538
0,8408651
0,7711363
0,8131217
0,9251517
0,7521109
0,9097418
0,4075287
0,5345695
0,3985224
1,5769222
0,5343744
0,4325541
0,4828331
0,4794391
0,8598065
0,9205838
0,3943759
0,8263546
0,4928696
0,6205101
0,7457519
0,8167612
0,4506790
0,5944359
0,8829081
1,9171873
0,4159107
0,4736526
0,4095326
0,3919445
0,3869760
0,5923532
0,4034186
0,5565017
0,8863381
1,5055368
1,7007225
0,8604623
1,8140286
0,4479629
0,5912760
1,4246628
0,5799022
0,4834610
0,6295036
0,5474154
1,3917715
0,5655437
0,5836057
0,7249097
0,7938128
0,5968191
0,9397250
0,4600418
0,4643718
0,4846258
0,8201878
0,7772686
0,5870863
0,7664957
0,8286898
1,5575053
0,6857065
1,3974797
0,4728322
0,4415977
0,9158392
0,4471173
0,9087398
0,7784313
0,4168008
0,5273938
0,8753783
0,4176983
0,7000207
0,7074847
0,4481500
0,6522495
0,7137862
1,9510155
0,8455319
0,8855150
1,5991953
0,4871882
0,8212971
0,7590824
0,6897923
0,5793029
0,3937045
1,7457996
0,5030132
0,8691119
0,6115582
0,5520288
0,4129438
0,5075417
0,5688699
0,6635481
0,9411658
0,5278361
0,4808674
0,8406115
0,5427653
0,6117399
0,8418051
0,5589935
0,4979404
0,8190652
0,8412377
0,7600342
0,7372146
0,3901039
0,4473448
1,6480563
0,4368175
0,5954493
0,7681058
0,8049187
0,5392679
1,7240692
0,6159926
0,6445238
0,5058759
0,9483594
1,5473710
0,4498741
0,7124150
1,7322217
1,8537138
0,6434677
0,7564300
0,6623354
0,8533230
0,7190715
0,8314569
1,7725645
0,6012953
0,6317098
0,7633445
0,6872266
1,7341794
0,8003657
0,6213525
0,5515133
0,5356733
0,9443834
1,5773565
1,9095246
0,5115119
0,5271942
0,6983575
0,5439112
0,4217466
0,7792893
0,7235982
1,8187132
0,6841877
0,5735246
0,4055860
0,8955824
0,8282686
0,7594410
0,9234588
0,8912937
0,6847448
0,8731323
1,7762191
0,5948019
0,5246871
0,6982865
0,4045943
0,7722604
0,7911455
0,5016382
0,3946225
0,5088158
0,5363451
0,8588757
0,7549648
0,4435794
0,4051509
0,3940746
0,9117535
0,5241906
0,7482898
0,8970191
1,6923657
0,7076084
0,4839287
1,3952888
1,8333510
0,7748459
0,4168378
1,3763847
0,8728960
0,5164165
0,4248456
0,3759000
0,8799964
0,7934496
0,5423795
0,8271551
0,7633041
0,5322883
0,7188781
0,3878622
0,5515226
0,7764177
0,7619908
1,6207228
0,7527099
0,7940168
0,4797136
0,5630298
0,7558669
0,5371806
0,6114104
0,8233737
0,7658621
0,4066245
1,4151146
1,6066851
0,7511055
0,3891048
0,9025710
0,5527964
0,4690765
0,7229025
0,7201055
0,8784533
0,4096226
0,4794476
1,8387845
0,7428271
0,4768247
0,6328482
0,7886445
0,4844449
0,7269177
0,5252079
0,8043430
1,6634791
0,5203194
0,7438576
0,8649493
0,8224809
0,6099482
0,4045146
0,7465309
0,4794099
0,9342531
0,6017760
0,3972251
0,5072938
0,3985971
0,6086287
0,4827311
1,7391055
0,7655690
0,5192134
1,7372800
0,6985869
0,4210395
0,6120570
0,8346167
0,9421191
0,4969128
0,7441493
1,8186875
0,5682673
0,7071931
0,7558740
0,6535592
1,6255385
0,7105505
1,7961199
1,7294947
0,7185320
0,4865706
0,3873752
0,9189634
0,3717506
1,3963239
0,5327402
0,5097365
0,8954112
0,3860739
0,8435822
0,7039207
1,7247219
0,7066831
0,5091177
0,8541418
1,8273753
0,6535841
0,4829954
0,9483823
0,5501417
0,7293098
0,8209082
0,7465296
0,3943609
0,7834065
0,5666367
1,8736543
0,6842405
0,7657534
0,5042781
0,5657210
0,8795959
0,8951219
0,7450485
0,4972127
0,8978233
0,4671511
0,8146289
1,5798002
0,6503132
0,6865229
1,5627187
1,7481501
1,5200864
0,9331054
0,3888598
0,4328225
0,5818363
0,7619958
0,7476496
0,8511088
0,8608593
0,7938714
0,7777749
0,9520350
0,6850586
0,9003128
0,4218981
1,4130065
0,5441269
0,6501266
0,4169376
0,4278771
0,4752038
0,7961760
0,4662037
0,7648196
0,5133545
0,4734680
0,5839091
0,7077189
0,6542357
0,4616422
0,4694033
0,7879255
0,6032883
0,6084033
0,8761840
0,6541577
0,8278588
0,4771698
0,4714464
1,7725777
0,5732513
0,4556966
1,3920625
1,4556934
0,6772326
0,5499685
0,9093197
1,3918287
1,3977344
0,5111193
0,6432897
0,5816832
0,8793481
0,5062548
0,6520782
0,4421462
0,7544867
0,7200879
0,4627580
0,7867125
0,3822072
0,7326860
0,6010190
0,8871773
0,4432039
0,7586207
0,8149386
0,4240751
1,6009432
0,4093032
1,7501187
0,8187474
0,8952196
0,5715127
1,5097474
0,9336399
1,9369034
0,8561476
0,8917471
0,5690831
0,5961466
0,7265565
0,7605359
0,8601732
0,3885890
0,4063507
0,8491397
0,8911068
0,7911276
0,7538561
0,7005446
0,4530177
0,4059863
0,6060996
0,5368964
0,4668044
0,8190064
0,7680525
0,5609932
0,8907445
0,4197096
0,5246779
0,4849963
0,7395810
0,5718244
0,4115525
0,6210636
1,7005369
0,6647337
0,9503231
