label,sample_id
0,9295458
0,9139344
0,4481500
0,6016987
1,4857404
0,9117540
1,4536448
0,7377288
0,8541418
0,6445238
0,6820808
0,7648196
0,4028511
0,8031559
1,8804785
0,5598817
1,9116510
0,8649493
0,4671256
0,8954112
0,6181780
0,4193150
0,3761009
0,6235781
0,9322007
0,4697495
0,7332291
1,7330770
0,7792934
0,3881454
0,9272148
0,3940608
0,7460703
0,9158644
0,9453983
0,6097003
0,7659271
1,7523283
0,8574368
0,4010920
0,7828511
0,5983608
0,4243459
0,5475426
0,8212971
0,5768412
0,7134617
0,8268165
0,3975932
0,7619958
1,6254667
0,7245998
1,7351641
0,8406115
0,3772084
0,6466237
1,5773565
1,7341316
0,4647337
0,7661107
0,5799314
0,4801902
0,8167612
0,8334291
0,7511055
0,8001101
0,4421462
0,7381518
1,8968865
0,5148417
0,7528188
1,3817323
0,8233737
0,8190064
0,7501833
0,4443762
0,4509296
0,8049293
0,7465309
0,8522716
0,5996376
0,6013107
0,7975103
0,7326860
0,7541111
0,5948019
0,6328547
0,4142085
0,5252079
0,5004349
0,9097418
0,8955824
1,5498814
0,5866628
0,4669068
0,8653867
1,7148054
0,8661940
0,4238437
0,5752094
0,6458155
0,8278588
1,4341864
0,8401179
0,7722604
0,4368175
0,7140272
0,4716488
0,4169376
0,7048370
0,8564748
0,6437408
0,6179479
0,5507211
0,7039207
0,4197096
1,7617518
0,9539121
0,6982865
0,6115582
0,6854281
1,8749806
0,3937045
0,7461973
0,7465368
0,5630626
0,8146987
1,8403578
0,5659423
0,8618083
0,8017375
0,8284419
0,4078869
0,4923223
0,7414155
0,4671511
1,7961199
1,7240692
0,4517572
1,7348825
0,4703627
0,4853285
1,9510155
0,7786204
1,4975591
0,4278771
0,4479629
0,4355601
1,8169750
0,6927449
0,6825782
1,7369780
0,8517396
0,8608593
0,8232375
1,3917715
0,8845696
0,7561940
0,4369677
0,8089702
0,7339811
1,5769222
0,4556966
0,6865229
1,8187132
0,5246779
0,7410927
0,8956394
0,4031820
0,7434990
0,5968191
0,4651467
0,4473448
0,7195480
1,5040765
0,5732513
0,8236650
1,7276572
0,6310927
0,7190715
0,5871795
0,7655364
0,4652198
0,4456562
0,3819835
0,7110843
1,7301167
0,4645770
0,8000801
1,5447313
0,9507808
0,4221494
0,4979404
0,5712111
0,7886445
0,7368005
0,4058195
0,4844449
0,7406616
0,8219927
0,4206321
0,8911068
0,4042780
1,3757097
0,6026125
0,9141639
0,8295955
0,4747481
1,8172392
1,4109372
0,6009975
0,7201055
0,5527964
0,3873715
0,6546542
0,4273448
0,6328141
1,5055368
1,7147207
0,9340516
0,9293949
0,8751166
0,4967183
0,6464947
0,4728322
0,7017211
0,4187027
0,5515133
0,8341412
0,7772686
0,8455319
1,4289354
0,6192975
0,8581347
0,9138075
0,6244614
0,5640540
0,5091177
0,4246666
0,8510347
0,5241906
1,4046009
0,8985234
0,4177719
0,3888459
0,4580123
0,7513555
0,4714964
0,5217747
0,8284183
1,3715636
0,5565017
0,4285911
1,3974797
0,4425585
0,7711363
0,6084033
0,8533750
0,5764315
0,4106292
0,7376354
0,5356733
1,8044367
0,6810674
0,6276415
0,3846700
0,4690765
0,8850427
0,6012953
0,6171226
0,5562874
0,5333703
0,7538561
0,4643718
1,4801607
0,8585684
0,4936795
0,5798457
0,4794391
0,8311552
0,5374719
0,5015205
0,5183069
0,8295012
1,6261774
1,7686662
0,4191189
0,6080166
0,7363484
0,5190920
0,5052296
0,3939400
1,8140286
0,4972127
0,5439112
0,8083609
0,6850586
0,5862710
0,3940746
0,7394379
0,7911805
0,6893864
0,4175432
0,8003697
0,8669663
0,5042781
0,7564300
0,7658621
0,8346167
0,7358376
0,7379244
0,4135708
0,4217466
0,8978233
0,4139979
0,7130892
0,3764491
0,4486761
0,4736526
1,9260596
0,6800764
0,5670638
0,7935629
0,8295032
0,8217946
0,4075287
0,7227811
0,5845628
1,8169113
1,5670026
0,8232830
1,7391055
0,5371806
0,4308354
0,6322415
0,4043845
0,7126434
0,7269783
0,4159107
0,7387764
0,6445346
1,7155743
0,5983157
0,5317907
0,5256995
0,7441078
0,5058759
0,9383985
0,7251791
1,8333510
0,5794903
0,6522676
0,8202824
0,8930850
0,7043386
1,7294947
0,4282818
0,7591041
0,7265565
0,5657934
0,4373673
0,8913163
0,4248456
0,6897923
0,6842405
0,5363451
0,9295153
0,7681058
0,6288812
0,6937721
0,8968857
0,8698235
1,5627187
0,6189879
0,6317098
0,7257331
0,8845555
0,7961905
0,9483193
0,5158152
0,6514803
0,7198779
0,8423597
0,4556325
1,3797964
0,5519299
0,5175864
0,8731323
0,5016382
0,8958780
1,5575053
0,5041383
1,7605003
0,4346994
0,4577168
0,4110958
1,7423016
0,5499685
0,6073850
1,6879905
0,8561476
1,6009432
0,7887244
0,5888140
0,7105505
0,8435719
0,5073287
0,7452272
1,6213445
0,4329197
0,9198380
1,5687952
0,7626113
1,8539645
0,7938714
0,7655690
1,8347642
0,8263441
0,4599156
0,6814400
0,9439755
0,4044534
0,8201878
0,7726338
0,8602083
0,6503132
0,7308132
0,3710201
0,8192330
0,3942114
0,8494605
0,7302347
0,5839091
0,3904181
0,7260017
0,3949836
0,8533230
0,5786274
0,5676371
0,6085704
0,4502604
0,9474095
0,4639163
0,9188325
0,8674484
0,9003128
0,5514575
1,7476183
0,7558669
0,7242039
0,9205838
