label,sample_id
0,5025102
0,4936150
0,5112767
0,7563593
0,7332291
0,8863381
0,7074847
0,8334291
0,7451347
1,4451710
0,7414155
0,8962839
0,6814400
0,7658621
0,7183873
0,9539121
1,7584816
1,8142421
0,6328141
1,6541523
1,8279744
0,5718244
0,8845696
0,9542671
0,7048370
0,9243860
0,5609932
0,7200879
0,5270720
1,9116510
0,7911455
0,6192975
0,6189879
0,8271042
0,4440978
0,7828511
0,4556966
0,5630298
0,4995621
0,7471737
0,8896304
0,6494643
0,7988090
0,9443834
0,6514803
0,5836057
0,4304469
0,5520288
0,6825782
0,6060996
0,6951541
1,7134420
0,7764177
0,8271551
0,6288529
0,4301023
0,4277815
0,5114470
0,8131397
0,8930850
0,7633445
0,9162014
0,5158152
0,6866247
1,7605003
0,7558740
0,8410032
0,7269177
0,7539523
0,5575320
0,4967183
0,9421191
0,8919646
0,4139979
0,8661940
0,7748459
0,7961905
0,7381763
0,7429354
0,9508358
0,5338390
0,5371806
0,8214224
0,5547100
0,7480589
0,5655437
0,6634928
0,5002069
1,8273753
1,7113247
0,6239751
0,3879965
0,4502113
0,4768247
0,6893864
0,4487855
0,7381518
0,8049187
0,9421857
0,7280607
0,9506197
0,5961466
0,8262479
0,6432897
0,6213525
0,3888459
0,8263546
0,5475426
0,7786204
0,6503132
0,6516443
0,4260510
1,6245494
0,6847478
0,4228466
0,4003009
0,5815298
0,9476422
0,7665235
0,3754188
0,7455167
0,7539038
0,6920729
0,7374778
0,9439755
0,6084033
0,5073287
0,6813948
1,6480563
0,6301436
0,4281055
0,6078015
0,5871795
0,8316315
0,5111193
0,4059685
0,4310155
0,6016987
0,9540354
1,6009432
0,3993530
0,9394464
0,8575709
0,5427653
0,8000801
0,9453983
0,7126434
0,5016382
1,8387845
0,6443200
0,8955824
1,8427386
0,8418051
0,7157571
0,6260668
0,4817934
0,7017732
0,7450485
0,8672429
0,7325587
0,4500236
0,8602083
0,6446491
0,6115582
0,5898336
0,4325541
0,5816832
0,4762838
0,5845628
0,8236650
0,8632348
1,4801607
0,6276415
0,4951775
1,5281568
0,9491785
1,7322217
0,4747481
0,9336399
0,4534678
1,8502684
0,3772084
0,7446209
0,7818143
0,5937980
0,6073850
0,4062660
0,7461973
0,5712111
0,7790376
0,3940746
0,5549285
0,4159107
0,7763261
1,8749806
1,8044367
0,7784103
1,5773565
1,7005369
0,4827886
0,7074545
0,7513555
0,5702958
0,5562874
1,4503985
0,3764491
0,4472450
0,6026125
0,6195686
0,4624680
0,8233737
0,6328547
0,8753783
0,5421253
0,5892646
0,5857044
1,8633022
0,7048486
0,4736526
1,4130065
0,8886007
0,7938128
0,4198515
0,4328225
1,6066851
0,8231971
0,4801902
0,6434677
0,5441269
0,9018312
0,7211700
0,8624129
1,8169113
0,4616422
0,7279793
0,5437491
0,3901039
0,7468700
0,7777749
0,4168008
0,7363484
0,5971617
0,4517142
0,7626113
0,4774610
0,7553936
1,8736543
0,4937510
1,7457996
0,7039207
1,5515839
0,7457519
1,8172392
0,7005446
0,4251331
1,7548776
0,5037205
0,7940168
1,7961199
0,5172876
0,5337101
0,9431580
0,4612586
0,6088450
0,5098876
0,5026271
0,3891048
0,5343744
0,7486357
0,4599156
0,8910909
0,7000071
0,4042780
0,4948454
0,9293949
0,8968857
0,7718829
0,9125948
0,4627580
0,4757087
0,4846258
0,5223561
0,4172580
0,5870863
0,9014115
0,3898760
0,4713471
0,7492805
0,6518021
0,4652198
0,7274207
0,9483193
0,6437526
0,9388648
1,5948040
1,7007225
0,6470701
0,7376354
0,4853285
0,9087398
0,5912760
0,6847809
0,4829954
0,6857065
0,5153171
0,5916449
0,8258895
0,7640021
0,4221494
0,4875170
0,8564748
0,4517572
0,3937045
0,5068417
0,5479893
0,8761840
0,5739211
0,7659113
0,6927449
0,5818363
0,8201878
0,7200142
0,9520350
1,4435545
1,7307669
0,5269525
1,7481501
0,8738655
0,7673002
0,7361930
1,8682807
0,6441911
0,4671511
0,6281870
1,4109372
0,7290109
0,4530177
0,7503099
0,4545257
0,8731323
0,5142688
0,8792214
0,5923532
0,5905498
0,8272324
0,6466237
0,5107511
1,7148054
0,6017760
1,7160761
0,5871455
0,9000410
0,8190652
0,4703627
0,8295032
0,3756805
0,3772718
0,8517396
0,5866628
0,4648063
0,4479629
0,8741587
1,8347642
0,4355601
0,7527099
0,7934496
0,5875400
0,4586915
0,8533750
0,7130892
0,5028269
0,8598065
0,7880048
0,6860363
0,5688699
0,8183289
1,3963239
0,3717506
0,7428769
0,8808076
0,7229025
0,4051509
0,5457134
0,8192330
0,9359683
1,8460181
1,8970601
0,7997794
1,6019048
0,8611383
0,7928759
0,8198529
1,7684728
1,6634791
1,7617518
0,8698235
0,6310927
0,5097365
0,7538561
0,4913801
0,5406665
0,3795599
0,5798457
0,7438576
1,3812473
0,6481321
0,5319099
0,6176170
0,5062548
0,4034186
0,4197096
0,5576325
0,4960276
0,6066503
0,6322415
1,7476183
0,7394379
0,4651467
0,4064087
1,7523283
0,4750918
0,4747524
0,6288812
0,7784313
0,4928696
0,7795012
0,7075624
1,3977344
0,9158644
0,7375915
1,5767556
0,3860739
0,7482780
1,5370715
0,5075417
0,4993965
0,9483594
0,4633651
0,4471459
0,7195480
0,4967591
0,6295036
0,7257331
0,8956394
1,7341794
0,3925764
0,3869760
0,6179479
0,7680525
0,9008469
0,4731830
0,4525067
0,4010920
0,7634280
0,7172582
0,4546373
0,4367124
1,9260596
0,6013107
1,5687952
0,8425397
0,7649261
0,7379244
0,4135708
0,4965107
0,5996376
0,3985009
0,5231896
0,8038156
0,7541111
0,6535841
0,9241391
0,6982100
1,7482608
1,3763847
0,7395810
0,9482329
0,6205101
0,6921656
0,4668085
0,5539522
0,9474095
0,5501417
0,8001101
0,5439112
0,4238437
1,9136234
0,6221911
0,7959812
0,8887186
0,7358376
1,5605835
0,4295235
0,5072938
1,3850165
0,5171785
0,4747471
0,8190064
0,3725605
0,4240679
0,5545552
0,7549648
0,6535592
0,8574368
0,9234588
0,7936623
0,5345695
0,4936795
0,8424426
0,8829081
0,7017211
0,8780201
1,7129689
0,8003697
0,7302347
0,5994992
0,3873715
0,6542357
0,8601732
0,8432331
0,3975932
0,7373964
0,7308975
0,5461108
0,8278588
0,4486097
0,7561940
0,7694897
0,4489487
1,8690136
0,7851015
0,6629910
1,7307441
0,7003619
0,4472442
1,7725645
0,5030132
0,6800764
1,3817323
0,4645346
1,7391055
0,7686388
0,4272508
0,8845555
0,4191189
0,4662159
1,9140757
0,5670638
0,8585684
0,7961760
0,4404823
0,6464947
0,5399317
0,4045943
0,7886991
0,4594723
0,6117399
0,3900213
0,9095202
0,5434262
0,9272148
0,7322270
0,4972127
0,5461682
0,5042781
0,5467722
1,5798002
0,7613058
0,8423597
0,6462651
0,7633038
0,6312810
0,4643718
0,4101310
0,4206321
0,8024325
0,4218981
0,5529562
0,6850932
0,4580123
0,5257764
0,5148408
0,8283403
0,5536525
1,4975591
0,6073506
0,9200631
1,6254667
0,5799022
1,8290693
0,5515226
1,4628823
0,7377288
0,8224255
1,3920625
0,4935573
0,6468434
0,4708154
0,5630626
0,3943759
0,3839517
0,7130702
0,3705164
0,6340836
0,6173419
0,9097418
0,4075287
1,6538820
0,6325165
0,6617747
0,8902918
0,8974133
0,7886445
0,4187027
0,4657705
0,7115956
0,8282686
0,9483217
0,6510757
0,4456562
1,7268617
0,5682673
0,5704168
0,9295458
0,8584799
0,7196538
0,4240751
0,4066245
1,8169750
0,8202625
0,5115119
0,4169376
1,7168076
0,5884181
0,4346994
0,4478155
0,8131217
0,6234122
0,5052657
0,5190920
0,9191083
0,8346167
0,4192613
0,7242039
0,4292651
0,4308354
0,8059396
0,4329197
0,4142085
0,4716488
0,6880454
0,5670492
1,5769222
0,5330785
0,3940608
0,4194832
0,8397966
0,3972251
0,7738164
0,9117535
0,8082495
0,7269783
0,3962016
0,4594162
0,4734680
0,7564248
0,8776987
1,6165395
0,5327459
1,3796929
0,7236147
0,4804222
0,7911805
0,6522495
0,8588757
0,4177719
0,7666721
0,3943609
0,5088158
0,4429487
0,5278361
0,7856180
0,6612013
