label,sample_id
0,5916449
0,5975025
0,9008469
0,8024350
0,9507808
0,4977435
0,4601555
0,8263441
1,6207228
0,4031193
0,7898105
1,7268617
0,4246666
0,4599156
0,9189634
0,4933991
0,7461973
0,8845555
1,7523283
0,3846700
0,6706164
0,8753783
0,8411640
0,6288812
0,4471447
0,7035620
0,9141639
0,9205838
0,7661107
0,8738655
0,9003128
0,4322752
0,9537065
0,7657534
0,3754188
0,5789396
0,5437491
0,6025409
0,4783602
0,8435822
0,8003657
0,4008191
0,7251791
1,5935402
0,6516443
0,8581347
0,5815298
0,7486357
0,7477969
0,4616465
0,4846258
1,5055368
0,7482808
0,9540354
0,8811171
0,8827191
0,9366675
0,7673002
0,9006303
1,6544247
0,8952196
0,9025601
0,4404823
0,4865733
0,8621159
0,5732513
0,3873752
0,3943759
0,5075417
0,8435719
0,5182772
0,4694033
0,4627580
0,7568688
0,5345695
0,4935573
0,4967183
0,7681058
0,5030132
0,3940608
0,4110958
0,6073506
0,8267819
0,8985234
1,7301167
0,5028034
0,5459981
0,9097418
0,7548967
1,8333510
0,7129383
0,6519143
1,7160761
1,7801178
0,7048486
0,6119974
0,7325587
0,7659113
1,3874200
0,8533873
0,7446209
0,9336399
0,5220265
0,4010920
0,5392679
0,7471737
0,7077189
0,7476496
0,9095266
0,3900213
0,5786274
0,4243718
0,5565017
1,8400746
0,9093197
1,5605835
0,8031279
0,8584799
1,5447313
0,8202824
0,7482898
0,5252079
0,4400511
0,5985338
0,4197096
0,4645346
0,7326860
0,9313540
0,4064087
0,4285911
0,8232830
1,5380933
1,8186875
0,7200142
0,6026312
0,4709869
0,7648196
0,7074847
1,3797814
0,7277560
0,9431580
0,4838704
0,6897923
0,6117399
0,7590824
0,9443834
0,7295107
0,4708154
1,8516029
0,8669663
0,6935647
0,4502113
0,6484821
0,6977949
0,5948019
0,7564300
0,7395810
0,6213525
0,9004411
0,7130702
0,4508554
0,7428769
0,5073287
0,7179618
0,7619076
0,7279793
1,7689561
0,9188325
0,8602083
0,7377296
0,6860363
0,7787478
0,5464567
0,4668044
0,4647337
0,5439112
0,9198380
1,4341864
0,4747481
1,6538820
0,8962839
1,7961199
0,7807495
0,5810647
0,8497687
0,8439567
0,5214839
0,4249169
0,6710734
1,6166594
0,3868578
0,7538873
0,6464947
0,8069899
0,6850586
0,4556966
0,6951541
0,8930850
0,7792893
0,5427653
0,5111193
0,7414155
0,7619958
0,7372146
0,9342531
0,7886991
0,5752718
0,3901039
0,4325541
0,7376354
0,8146289
1,6066851
0,4707700
0,5026271
0,9272148
0,5004349
0,7643849
0,8292673
0,5519299
0,4283097
0,6546542
0,6437408
0,6085704
0,5374719
0,4977189
0,5670492
0,4429487
0,4951775
0,7553936
0,7541111
0,5739211
0,4042780
0,4829954
0,8751166
0,5133545
1,4151146
0,9094711
0,7254154
0,6847478
1,5687952
0,4762838
0,4176983
0,5457134
0,7792407
0,5183069
0,7880048
0,4066245
0,6088450
0,4240751
0,8314569
0,5269525
0,6084033
0,4283493
0,4168008
0,4465870
0,7968650
0,4728322
0,5892646
0,5158152
0,6276415
0,8425397
0,4666539
0,4556869
0,7003619
0,6546066
0,9158392
0,3888459
1,3917715
0,4734680
1,7323687
0,7867125
0,4168378
0,7429354
0,3904181
1,8749806
1,4205773
0,7370553
0,8879106
0,7911276
0,5670638
0,8956394
0,5327402
1,6245494
0,7308132
0,4871882
0,9200631
0,5575320
1,8347642
0,6635481
0,3761009
0,8131397
0,5750397
0,4841390
0,4736526
0,9125948
0,5657934
0,8526483
0,4572175
1,8537138
0,7665235
0,7640513
0,4328225
0,4142085
0,7257331
0,7599209
1,5200864
0,8284183
0,7763705
0,7961760
0,6984118
0,7764177
0,6445346
0,8609582
0,7549648
1,7330770
0,8954112
0,8131217
0,9539121
0,7655690
0,7911455
0,4864530
0,4608696
0,6173419
0,3972251
0,6772326
0,4533482
0,8934270
0,4260510
0,3698323
0,5972837
0,7394379
0,3822072
0,4516585
0,4304469
1,4536448
0,5536525
1,9136234
0,3939400
0,7457519
0,4218981
0,7227811
0,9162014
0,8974133
0,7237730
0,4804222
0,3937197
0,8598065
0,4594723
0,9439755
0,7244146
0,4394144
0,5450953
0,5042781
0,4633651
0,8082495
0,5529562
0,6306158
1,7457996
0,8167612
1,5670026
0,4371663
0,4928800
0,3922769
0,6493535
0,8629477
1,5627187
0,5543924
1,6879905
0,8224809
0,4218342
0,7274207
0,5655437
0,5818517
0,4714464
0,4136680
0,7879255
0,7856180
0,5640540
1,7336602
0,9340516
0,4272508
0,6510757
0,5766093
0,7887244
0,6060996
1,8192759
1,6214208
0,7975103
0,4455621
0,5515917
0,4503220
0,7379244
0,5475426
0,3940746
1,7375884
0,5742756
0,8192330
0,9243860
0,8645617
0,8913163
0,7480589
0,7528188
0,8912937
0,8432331
0,7412708
0,4534678
0,8235560
0,6893864
0,5630626
0,9241387
0,5338390
0,5563186
0,7294593
1,7036119
1,3954827
0,8286898
0,5072938
0,4916648
0,6522676
1,7294947
0,5248838
0,8653867
0,7929479
0,6813948
1,7348825
0,8855150
0,4045091
0,4491039
0,5097365
0,5718244
0,5217747
0,8049293
0,4277815
0,5645958
0,5299892
0,8731323
0,4481500
0,8214224
0,4955613
0,7728455
0,9453983
1,8804785
0,9117535
0,7468395
0,6854281
1,7307669
0,3946225
0,4175432
1,4246628
0,5937980
0,3888598
0,3972555
0,5839770
1,4040842
0,9138075
0,8387546
0,5434262
0,4645770
1,6255385
0,7630180
0,7726338
0,4794476
1,7276572
0,6017760
0,3929567
1,7147207
1,7341316
0,5961466
0,7828511
0,4169071
0,9095202
0,5912760
0,5894436
0,8406115
0,7149120
0,5692616
0,5153171
0,4651467
0,9503231
1,5040765
0,9483823
1,8968865
1,5281568
0,4141778
0,6086287
0,4095326
0,8608593
0,4616422
0,7613058
0,7686388
1,5394068
0,4096115
0,4051509
0,9322007
0,4797136
0,5812130
0,7455167
1,8427386
0,8295032
0,5539522
0,8604623
0,3873715
0,6522495
0,4882061
0,7386253
0,6210636
0,7758018
0,8970191
0,5421299
0,4530537
1,7134420
0,7465296
1,7686662
