label,sample_id
1,3977344
1,6634791
0,5042781
0,9241391
0,4546373
0,4967183
0,4055860
1,8600681
0,6205101
0,9293949
0,6860363
0,8672429
0,4239788
1,7247219
0,5912760
0,7363484
0,6285002
0,8754569
0,5399317
0,8887186
0,7619908
1,7268617
0,6820808
0,4425585
0,4506790
0,7410927
0,8202824
0,6937721
0,8978233
0,5865964
0,7997794
0,7412708
0,6814400
0,3862557
0,5330785
0,6017760
0,7428271
1,5935402
0,3885890
0,4228466
0,8963673
0,6629910
0,9340516
0,8919646
0,4039655
0,4043845
0,4594162
1,3850165
0,4135708
0,6464947
0,7539038
0,7244146
0,7168351
0,8780201
1,7322217
0,5764315
0,4804222
1,6923657
0,9221780
0,5058759
0,3974401
0,8698235
0,8560901
0,7257331
0,5798457
0,8998802
0,7190715
0,8003657
0,5148417
0,5002069
0,7482808
0,7484156
0,9313540
0,5223561
0,6235781
0,6535841
0,9397250
1,7324624
0,6847448
0,4871882
0,8871773
0,4459231
1,7113247
1,6214208
0,7513555
0,5888140
0,5863439
0,4168008
0,6639942
0,7136749
1,3715636
0,3725605
1,6330576
0,4487855
1,4040842
0,6325165
0,7795012
0,8258895
0,4328225
0,7553034
0,8334291
0,5515226
0,3943609
0,8588757
0,4063507
0,8286898
0,6437408
0,8952196
0,5015205
0,3754188
0,7369379
0,7594427
0,8539540
0,8263441
0,5073287
0,4713471
0,3925764
0,6011512
0,7462222
1,5447313
0,4601555
0,7763705
0,9203767
0,4801902
1,7372800
0,9542671
0,7152802
0,7619076
0,7130702
0,8387546
0,4243459
0,6301436
0,5248838
0,8602083
0,4977189
0,5337101
0,4429487
0,7591041
0,8658785
0,7375915
0,9000410
1,3817323
0,8260331
0,5818517
0,9117540
0,7586207
0,7185320
1,7605003
0,5768412
0,9371177
0,8522716
0,8944650
0,8139442
0,5536525
0,6114104
0,5479893
1,6197424
0,7451347
0,4034186
0,4567462
0,4066245
0,8187474
0,5392679
0,7938714
0,5598817
1,5040765
0,6535592
0,5704168
0,8738655
0,9117535
0,5884181
1,5946774
1,4205773
0,9483193
0,4218981
0,9191083
0,7017211
1,7652241
0,6032883
0,4260510
0,3710201
0,4285731
1,5670026
0,5190876
0,6204915
0,9451809
0,5983608
0,7295107
0,8968857
0,8397966
0,9295458
1,4857404
1,6463026
0,8215542
0,5515917
