label,sample_id
0,8601987
0,6308382
0,8836840
0,9158392
0,7599209
0,9188325
0,7940168
0,6863627
0,8316315
0,8418051
0,9136671
0,4228466
1,9095246
0,9205838
0,5172876
0,4218788
0,7434990
0,9004411
0,7563593
1,5447313
0,4577168
0,3862557
0,5547100
0,8653867
0,8966683
0,3819835
0,6854281
0,4948454
0,4172580
0,4029077
0,6772326
0,3699849
0,5246779
0,4764437
0,3908026
0,7591041
0,4533482
0,6037459
0,5114470
0,8271042
0,7386253
0,6493330
0,7726353
0,7886991
0,7308132
0,7274207
0,3822072
0,4841390
0,9482329
0,9432587
0,6466237
0,4916648
0,5799314
0,6320805
0,6927449
0,7455167
0,3846700
0,7446209
0,6518021
0,4839287
0,4928800
0,4797136
0,6120570
0,8917316
0,9003172
0,4272190
0,8282686
0,7130892
0,8069899
0,4633651
0,8000801
0,3897581
0,5735246
0,5536525
0,4066245
0,3922769
0,9388855
0,8776987
1,7036119
0,7680525
0,7457519
0,6017760
0,9483217
0,9411658
0,5192134
0,7446120
0,6493535
0,7557707
0,4951775
1,4451710
0,4177719
0,6935647
0,7792893
0,4373673
0,5702958
0,5474154
0,4058195
0,8128905
0,5948019
1,4453800
0,7373999
0,4546373
0,4567462
1,4435545
0,8526483
0,5252079
0,8963673
0,5894436
0,7465296
0,7528188
0,7586207
0,4345393
1,7240692
0,9003128
0,3764491
1,6066851
0,4601555
0,8146987
0,5565017
0,5902872
0,4142085
1,8403578
0,6519143
0,5450953
0,9506197
0,7198779
0,6432897
0,8978233
1,6544247
0,5738634
0,4736526
1,6538820
0,5097365
1,6197424
0,7728455
1,6261774
0,4541684
1,7134420
1,3763847
0,4031193
0,5715127
0,9189420
0,8146289
0,7115956
0,4703627
0,4849963
0,5794903
1,8187132
0,6281870
0,6503132
1,6166594
0,8224488
0,5752718
0,5223561
1,5515839
1,4234040
0,3863486
0,5245618
0,8190652
1,7294947
0,5732513
0,7661107
0,3888459
0,8043430
0,8986119
1,8427386
0,7911805
0,5004349
0,9158644
0,6311026
0,7492805
0,7681058
0,9191083
1,3850165
0,4686917
1,8502684
0,8510347
0,5421253
1,4628823
0,8845696
0,8267819
0,4415977
0,7626113
0,5392183
0,6312810
1,8065474
1,4857404
0,4106292
0,5549285
1,8400746
0,7880048
0,8286898
0,8728960
0,6813948
0,4258053
0,7657534
0,4993120
0,5052657
0,4972127
0,7654989
0,8584799
0,7074847
1,3820002
0,8049293
0,6605811
0,8511088
0,4292651
1,7617518
0,7594410
0,7887244
1,4611132
0,8229683
0,6481321
0,7201055
0,4473448
0,3949836
0,5091177
0,8919646
0,6221911
0,5515917
0,9540354
1,5769222
1,6255385
0,6800764
1,8140286
0,5491608
0,8783458
0,6011512
0,8274779
1,7801178
0,5764315
0,8741587
1,9116510
0,4747471
0,4329197
0,7716255
0,4179381
0,9308078
0,4502604
0,7277560
0,8003657
0,6542357
1,6213445
0,9102911
0,7763261
0,6306158
0,4045091
0,8263441
0,7655364
0,7911455
0,7269783
0,5598817
0,7779168
0,6635481
0,6810674
0,8954112
0,6437408
0,7375915
0,6641988
0,6244614
0,5892646
1,8333510
0,4662037
0,7879255
0,8669663
0,4697495
0,8335195
1,7351641
1,7605003
0,6189879
0,7529982
1,7322217
0,4731830
0,6016987
0,4367124
0,7161125
0,7190715
0,7935629
0,3836401
0,5423795
0,6032883
0,7787478
0,5589935
0,6514803
1,7148054
0,4792710
0,6847448
0,3856873
0,4302405
0,4608696
0,3985971
0,5527964
0,7293098
0,7211700
0,6328482
0,4126029
1,4246628
1,8645264
0,8284183
0,7673002
0,3981336
0,6976868
0,5042781
0,7998319
0,7006068
0,5041383
0,5808750
0,5461108
0,9117535
1,8273753
0,6634928
0,9093197
0,6753599
0,5737990
1,4040842
0,7961760
0,4936150
0,7039207
0,4486761
0,8334291
1,4468635
0,4062660
1,7247219
0,5019534
1,8044367
0,6940330
0,8911068
0,8214224
0,7784103
0,5668440
0,7561940
1,7348825
0,7302347
0,5845628
1,3757097
0,4176983
0,5319099
0,4489487
0,4923223
1,6834927
0,8501968
0,9189634
0,4817934
0,7539038
0,7938714
0,8738655
0,4525067
0,8780201
0,7619400
0,9508358
0,4096115
0,6452606
0,7807495
0,7790376
0,9177949
0,8753783
0,8263546
0,8024325
0,3922790
0,7961905
0,4498741
0,7356691
0,8198529
0,4169071
0,7363484
0,9094711
0,4728322
0,4198515
0,6317098
0,7183873
0,5944359
0,7553936
0,4882061
1,3715636
1,7725645
0,4994693
0,5888140
0,6639942
0,3868578
0,3925764
0,4404823
0,6364375
0,6857065
0,8574368
0,5865964
1,7523283
0,7258651
0,8412377
0,5278361
1,5798002
0,9139344
0,3945737
0,4933991
0,5183069
0,3969522
0,8601732
0,5322883
0,6013107
0,5640540
0,6613156
0,6872266
0,4967591
1,9260596
0,9008469
0,7394017
0,5015205
0,7643210
0,8731323
0,4502113
0,6114104
0,8855150
0,5499685
0,8887186
0,7076084
0,5475426
0,7198305
0,7851015
0,3756805
0,5248838
0,7105505
0,5739211
0,7280600
0,7649261
1,6207228
1,4046009
0,6210636
0,4481500
1,5394068
0,3759000
0,6814400
0,4239788
0,8660235
0,4088995
0,8962839
0,7134617
0,8871773
0,4960276
0,7124150
0,4207492
1,7457996
0,5670492
0,3873752
0,5816832
0,8965373
0,8432331
0,7196708
1,8290693
0,4599156
0,3725605
0,7929479
0,3904181
0,5427627
0,7997794
0,4771698
0,7619908
0,6026312
0,5330785
1,7210083
0,8268165
1,5575053
0,3974401
0,7512464
1,6879905
0,4206321
1,7684728
0,4285731
0,8231971
0,8811171
0,6119974
0,3761009
0,8314569
0,3814315
0,7486357
1,5200864
0,4871882
0,4865706
0,8202625
0,4780381
1,5935402
0,7988090
0,8001101
0,8455319
0,8272324
0,7410927
0,5916449
0,4425585
0,4063507
0,4310155
1,5380933
0,7633445
0,7764177
0,6295036
0,8570234
1,3812473
0,6546066
0,8907445
0,7395810
0,4995621
0,5026271
0,3898760
0,9366675
1,9012542
0,5133545
0,5539522
0,8311552
0,4556665
0,8674484
0,4243718
0,6446491
0,7286228
0,5815298
0,9087398
0,7513555
1,5498814
0,5203194
0,4616465
0,4122553
0,8829081
0,8691119
0,5037205
0,4251331
0,9025601
0,4175432
0,6099482
0,5256995
0,7148614
0,9000410
0,5129580
1,7600324
0,6086287
0,8083609
0,8435822
0,7356904
0,3939400
0,8934270
0,4277815
0,5338390
0,4657705
0,6260668
0,9453983
0,7758018
0,4668044
0,7538873
0,7370553
0,5457134
0,4545257
0,3772084
0,8533873
0,5406665
0,7172582
0,5241906
0,7229025
0,4829954
0,4645346
0,8224809
0,5142688
0,3772718
0,8219927
0,7048370
0,8043712
0,6443200
0,8082495
