label,sample_id
0,5655899
0,8618517
0,4666091
0,7739565
0,8144651
0,3872015
0,3882178
0,3825676
1,5326926
0,8660303
0,7410586
0,6972360
0,7272610
0,5396847
0,6435518
0,9013810
0,5409414
0,7702332
0,3851209
0,4487581
0,4571455
0,4625303
0,5497852
0,4128743
0,8935536
0,9440897
0,7209681
0,5661062
0,8007508
0,6465533
0,4900050
0,8902996
0,9192024
0,8195539
0,6454619
0,6329944
0,5930471
0,7749788
0,8952306
0,5303636
0,7074773
0,4541660
0,8230505
0,8765693
0,4504481
0,7137322
0,8104990
0,5939683
0,7539445
0,5622695
0,8965576
0,7533683
0,7155736
0,4184807
0,7273813
0,6984582
0,8224570
0,6183429
0,4500508
0,4467093
0,7187010
0,8430551
0,4144475
0,7525975
0,9320426
0,4448520
0,7588956
0,6933417
0,5233290
0,9426716
0,8322298
0,7585761
0,4059172
0,8960720
0,5551982
0,8352018
0,5412639
0,4574673
0,7420655
0,3803712
0,6212333
0,5331456
0,4474548
0,9097530
0,5423428
0,7032959
0,6445236
0,6920597
0,3828619
0,7001897
0,8514290
0,4282143
0,4572409
0,8978350
0,6841292
0,4826023
0,7759298
0,6207209
0,4541855
0,6795278
0,6904320
0,8430479
0,6905888
0,4338632
0,7881040
0,5988833
0,9323339
0,4491391
0,5428702
0,9009658
0,5354961
0,4667521
0,7197234
0,4432151
1,4352708
0,4371297
0,8580507
0,4222354
0,7992491
0,8604349
0,5242909
0,7279934
0,6629031
0,8684961
0,7078266
0,6190083
0,4169148
0,4140046
0,7236664
0,8331771
0,9390001
0,7576371
0,4950142
0,4806304
0,8573637
0,5922177
0,8636574
0,4798652
0,8332252
0,6251730
0,3998684
0,6939776
0,7762033
0,4500366
0,6016685
1,6052388
0,4612119
0,7426271
0,5374635
0,5912103
0,4465426
0,6875532
0,6174003
0,4426916
0,8432933
0,6289735
0,3913986
0,3796407
0,4553401
0,7902495
1,8655527
0,4315829
0,7792356
0,6899793
0,7284688
0,8748649
