label,sample_id
0,8615469
0,7294667
0,6981479
0,6048776
0,9209895
0,4302392
1,6430791
1,5207888
0,7585761
0,5717998
0,4357598
0,9490334
0,4260514
0,9375078
0,6610923
0,7030257
0,6977042
0,8934890
0,6471245
0,3851625
0,6778053
0,4445017
0,6871109
1,7944714
0,9331036
0,7621803
0,7294889
0,6765637
0,7563653
0,5972104
0,7587149
0,4665134
0,9170572
0,6243619
0,6287167
0,5164745
0,8661979
0,3791275
0,8330187
0,8242801
0,7996314
0,7727470
0,7902495
0,6310221
0,4151853
0,7076341
0,5857311
0,3843851
0,6610964
0,5506218
0,7294182
0,4132362
0,4430308
0,8243636
0,7046440
0,7697841
0,6432034
0,7810336
0,7399310
0,5952032
0,8031777
0,6088559
0,8625002
0,4932887
0,4745033
0,9217401
0,7576371
0,7526716
0,6846111
0,5402098
0,4217571
0,8580507
0,5358686
0,8322298
0,8684961
0,6658744
0,8095977
0,8119264
0,8038797
0,4476433
0,3926825
0,8914575
0,7287653
0,7222257
0,6601584
0,6297548
0,8574527
0,8027029
0,6734039
0,8436618
0,9301710
0,9371099
0,4415593
0,3986210
0,9440897
0,7356984
0,8048739
0,5855589
0,9515902
0,4028364
0,9128649
0,7749788
0,4139640
0,7205422
0,3717906
0,5799553
0,4095182
0,4911266
0,5775855
0,7075067
0,7023035
0,5470089
0,3917525
0,8151239
0,3856911
0,4098093
0,4197753
0,6342054
0,8954733
0,4217515
0,7904510
0,7995724
0,4222354
0,7391660
0,5702663
0,8565824
0,7857792
0,6536222
0,8430479
0,9481908
0,5470714
0,5782140
0,7197581
0,5339121
0,8592348
0,9087427
0,3945199
1,8295253
0,8567234
0,5816939
0,4721410
0,5651881
0,9290877
0,3738168
0,7454233
0,6009473
0,5731614
0,5476379
0,8754073
0,3875995
0,5655899
0,5953028
0,5658486
0,4772031
0,3873345
0,8602498
0,6530288
0,8951087
0,8148121
1,4514232
0,7225000
0,9022587
0,4432151
0,8292656
0,7876519
0,4104993
0,7045316
0,3856345
0,8674686
0,5793952
0,4140191
0,6823557
0,6192126
0,4185249
0,8051170
0,7095948
0,8763437
0,8574365
0,5384197
0,5657457
0,8532133
0,7268641
0,4875906
0,7071050
0,3983972
0,8039539
0,5516822
0,6478457
0,3917547
0,6941861
0,4097968
0,4602360
0,7065127
0,4449293
0,8017975
0,4336972
0,9405775
0,5440125
0,9118161
0,9218768
0,7546490
0,4995171
0,4794965
0,5535647
0,4568919
0,6989848
0,3876033
0,3877056
1,6299837
0,6630204
0,7094545
0,8087321
0,4188990
0,4534287
0,8963199
0,6329948
0,4550371
1,5602164
0,7141504
0,6999266
0,4866077
0,4301198
0,4887547
0,4471454
0,7385364
0,4500508
0,5110869
0,6953316
1,8655527
0,7504433
0,4786049
0,3722097
0,5328888
0,9249980
0,4388389
0,8430551
0,7279538
0,7959714
0,8024427
0,7424019
0,7810086
0,3963415
0,7356604
0,6577272
0,6962878
0,7238349
0,4826023
0,4490338
0,7298896
0,5548181
0,8939140
0,4504481
0,4625303
0,4426916
0,7416545
0,7458584
0,8903716
0,9119349
0,4300952
0,8404033
0,4308723
0,8894917
0,9516656
0,5497900
0,7207869
0,9442366
0,8904378
0,6462019
0,7026916
0,9506659
0,4691358
0,3857363
0,4595799
0,4157934
0,7357470
0,5788583
0,5262454
0,4059491
0,8435790
0,7767021
0,5626154
0,8657644
0,9361156
0,4162330
0,7528643
0,4980296
0,6937904
0,8097613
0,5782292
0,7255679
0,5883695
0,5023689
0,7385102
0,8791597
0,8437389
0,6458156
0,5989938
0,6289735
0,7214745
0,9433104
0,6624087
0,6310643
0,9000671
0,5991696
0,6935551
0,6251730
0,8966555
0,6795278
0,4666091
0,4116762
0,4140046
0,5237277
0,4468174
0,4687004
0,8212082
0,6829907
0,5989223
0,5939530
0,4479936
0,6893083
0,9539712
0,7889326
0,4291944
0,7902148
0,6761533
0,5319003
0,5177811
0,8049874
0,4486552
0,9519320
0,8571818
0,7323707
0,4541855
0,8845236
1,7870683
0,7726305
0,7114490
0,7671750
0,7604836
0,8785814
0,7085469
0,7273813
0,5621210
0,7803956
0,8007538
0,7078266
0,3735879
0,8920121
0,5305545
0,6889571
0,9481601
0,4553122
0,9121203
0,4474548
0,7273316
0,9410474
0,5445165
0,4910241
0,8082183
0,9295088
0,3919083
0,4439983
0,3849158
0,7982015
0,4264057
0,7880833
0,3952980
0,9224432
0,9344142
1,9023034
0,7389374
0,5854207
0,4535026
0,4324794
0,4462987
0,7783504
0,6923759
0,7678894
0,6536158
0,7359431
0,5302732
0,9489554
0,7038229
0,5788107
0,4487410
0,6106646
0,5503308
0,9007330
0,8559249
1,4352708
0,6117995
0,9205375
0,5331456
0,7341500
0,8254484
0,8230505
0,9314457
0,8617061
0,6920597
0,3926659
0,3709545
0,4493485
0,4651047
0,7954103
0,7558115
0,7209681
0,3904736
0,7451699
0,5718043
0,8008599
0,5693079
0,7748135
0,5045944
0,5176784
0,7117242
0,3699227
0,7542297
0,7207168
0,6713364
0,4755469
1,6318697
0,4897642
0,8382642
0,4110001
0,4821096
0,7379441
0,7198785
0,5988833
0,6658892
0,7748712
0,4032154
0,3877118
0,7577346
0,4536178
0,5661062
0,8890241
0,4312069
0,6844792
0,8579381
0,5450135
0,8573637
0,3834247
0,8350294
0,7092657
0,6085688
0,6917328
0,6967137
0,6633155
0,9005699
0,6854314
0,7659358
0,5490526
0,3921684
0,4371297
0,8914719
0,4564618
0,3922349
0,4798652
0,4522222
0,5870587
0,6431408
0,7186496
0,8970572
0,7910247
0,8049687
0,6970865
0,8260696
0,5111196
0,7757865
0,5200336
0,4900050
0,7593524
0,8768716
0,8431225
0,6164700
0,6328221
0,5066014
0,7730792
0,8575719
0,4132083
0,5800930
0,7377189
0,6129787
1,5310114
0,6579602
0,8777301
0,3701614
0,6233999
0,5389537
0,8271243
0,7483452
0,8856936
0,5922177
0,7277838
0,5020389
0,8199173
0,4041399
0,7043418
0,4790338
0,6633402
0,5328561
0,4553401
0,8080847
0,6537106
0,8972057
0,5958765
0,8984803
0,8423865
0,7385876
0,9449118
0,5605416
0,8100520
0,6486798
0,3780834
0,7422066
0,6605165
0,8978350
0,3986717
0,5839980
0,6917981
0,6287432
0,8902996
0,4195808
0,5321469
0,8402603
0,6030681
0,9342880
0,5845283
1,8861277
0,9278801
0,8967998
0,4447157
0,5469798
0,8579440
0,3796407
0,7496171
0,8334605
0,5761917
0,6060474
0,4532155
0,6444284
0,6431696
0,5767507
0,4282272
1,8389037
0,9158643
0,8801664
0,7513487
0,6471435
0,5354961
0,7093536
0,7989222
0,9012946
0,7530504
0,5394056
0,3964331
0,8959710
0,8961619
0,7284688
0,7592205
0,7700031
0,8965576
0,6244944
0,6864294
0,5107955
0,7215246
0,8286887
0,4594104
0,7716650
0,7270024
0,8049248
0,4038193
0,6533221
0,7628568
0,4500366
0,7002266
0,8778291
0,7885799
0,7108794
1,8934300
0,8443651
0,4045122
0,6179505
0,9532191
0,7754600
0,7373719
0,7568142
0,4918125
0,5939437
0,4488901
0,5375248
0,9236949
0,6459836
0,8281103
0,6500087
0,7467151
0,6985429
0,8044671
0,4743999
1,5117164
0,6746974
0,5958136
0,7231995
0,5700044
0,8145522
0,6281757
0,6598935
0,7102262
0,6972046
0,6329210
0,8515408
0,4457261
0,6517482
0,7808358
0,9248421
0,8092397
0,8293792
0,5818834
0,6857899
1,9469461
0,8696357
0,5578507
0,3741534
0,4045338
0,6666668
0,7248409
1,6036658
1,4679336
0,4909319
0,6195890
0,4384349
0,4309297
0,6623370
0,6173466
0,6462487
0,9230800
0,7337150
0,6933669
0,4448520
0,6772849
0,7413911
0,4336814
0,4586123
0,4654593
0,6462072
0,6493734
0,6984582
1,5403624
0,5771277
0,9542718
0,3701417
0,7906258
0,6940151
0,4917464
0,7725810
0,6094004
0,8907524
0,4106430
0,3924454
0,6235739
0,8932995
0,3824920
0,6108350
0,7934374
0,4927730
0,4364314
0,9093819
0,7725751
0,9189120
0,6888310
0,7711083
0,5283018
0,9093112
0,5182985
0,7022945
0,5127922
0,6257330
0,9127614
1,4959879
0,4110816
0,8219824
1,4784081
0,8102677
0,4850810
0,4319422
0,7883291
0,7245995
0,7893182
0,9160221
0,3819885
0,4124650
0,6615560
0,5784280
0,8118314
0,4494161
0,9312894
0,6125015
0,4301429
0,7787254
0,8866735
0,7142098
0,7949921
0,5014423
0,6044730
0,8264635
0,7909952
0,4546223
0,8276759
0,7031904
0,8195306
0,4236060
0,8666215
0,4960946
0,3961246
0,8230789
0,6329418
0,8618517
0,4434538
0,8443434
0,5353485
0,8833156
0,4372641
0,9009658
0,6248023
1,7085407
0,7469146
0,7187010
0,4371699
0,5625012
0,4767234
0,3818939
0,8409842
0,6340833
0,6614282
0,7478016
0,9296213
1,6613457
0,7374308
0,8904876
0,8226389
0,3829184
0,4247131
0,9267571
0,6640728
0,9209481
0,6826288
0,3703084
0,3868102
0,5798354
0,7320020
0,8067122
0,9143369
0,7343807
0,5233290
0,4576061
0,5297372
0,7378490
0,5275875
1,9108325
0,4700005
0,7205348
0,5136002
0,7274045
0,9457761
0,7204508
0,7832597
0,7610926
0,7272514
0,5585822
0,5241829
0,5343588
0,5790828
0,3763789
0,7518556
0,6165484
0,7960668
0,6458150
0,8963823
0,6578382
0,9006040
0,8246323
0,9263532
0,4919602
0,7164951
0,8971411
0,4404036
0,6009570
0,7114027
1,5355489
0,7257899
0,9013810
0,4435454
0,7201768
0,8419610
0,9503296
0,6536605
0,5842829
0,8566813
0,5843392
0,8997948
0,7197017
0,5919914
0,6972360
0,7451785
0,9173375
0,7197198
0,5476959
0,3864226
0,5093717
0,7432284
0,7727545
0,6679515
0,5836088
0,4933194
1,4734605
0,5499603
0,3869246
0,9506706
0,4491391
0,7618843
0,7501278
0,7992491
0,9532758
0,9094331
0,8240678
0,8025832
0,4088843
0,4072597
0,3698602
0,3828619
0,7972876
0,7087370
0,6899793
0,7520782
0,3871308
0,7785366
0,4140914
0,7023392
0,7410586
0,3981428
0,6128483
0,9122985
0,8085059
0,5520984
0,8895511
0,6943892
0,6863460
0,8904609
0,3839255
0,3927368
0,3919373
0,8195539
0,4302593
0,4055848
1,4933953
0,8030414
1,7355243
1,7581965
0,8201469
0,9205662
0,4582889
0,8501404
0,6757343
0,8845205
0,6475184
0,6021504
0,6323354
0,8497990
0,7763232
0,4320364
0,7137322
0,4073835
0,6834699
0,9414619
0,6174003
0,8050493
0,8779700
0,6298870
0,3879673
0,3753095
0,6457553
0,4720056
0,4716573
0,4874140
