label,sample_id
0,8685299
0,4475154
0,8673459
0,5422127
0,7002844
0,8904876
0,7353142
0,4737348
0,6945437
0,5958765
0,7337628
0,4433801
0,5621210
0,9245741
0,7863512
0,7880496
0,7528643
0,4101390
0,3882178
0,5883695
0,3831179
0,8240678
0,7284688
0,4753103
0,7763232
0,5782140
0,4452266
0,8423865
0,6010673
1,8389037
1,8295253
0,6915447
0,4661344
0,7560859
0,6913795
0,9006040
0,4124650
0,8841762
0,4081252
0,8423791
0,3879070
0,7787982
0,7210387
0,8201369
0,5578507
0,4044091
0,7495736
0,8660303
0,8574527
0,4582889
0,5793952
0,7197017
0,5843574
0,9012407
0,6534806
0,5863832
0,9007287
0,4445309
0,9377204
0,7267070
0,6892868
0,5596973
0,7185831
0,5712776
0,6984582
0,7969819
0,4404282
0,3823798
0,8991538
0,7115420
0,6935551
0,8271243
0,8778291
0,7910366
0,4298660
0,7702332
0,3762849
0,6782933
0,7710744
0,7747391
0,6020057
0,6904479
0,5737047
0,5616304
0,9131375
0,8971449
0,4809381
0,7272514
0,3930845
0,8195306
0,9295088
0,3877056
1,3951549
0,6062576
0,7674694
0,7542297
0,6310723
0,5004854
0,7484147
0,3699227
0,8452328
0,6310576
0,4755469
0,3947756
0,5665524
0,5702663
0,5870587
0,4287634
0,6658744
0,7513758
0,7045316
0,7114027
0,5551982
0,6465533
0,6453968
0,9421769
0,4470846
0,8976668
0,9005699
0,7483476
0,8978631
0,3799104
0,8985872
0,4217323
1,6863919
0,4445017
0,6772849
0,5809960
0,8965576
0,7002266
0,7065127
0,7294667
0,7197198
0,7416098
0,6085688
0,4734250
0,8573637
0,8443434
0,3770892
0,3868110
0,6533221
0,8225151
0,7888064
0,5651881
0,7248409
0,7403028
0,6734039
0,4571455
0,5534322
0,7030976
0,4324794
0,9314457
0,8048739
0,5865735
0,9126156
0,3904736
0,7965671
0,5305545
0,6436372
0,5040675
1,9301230
0,7787254
0,6998192
0,8904378
0,5845283
0,9097958
0,4535026
0,6519706
1,6613457
0,3699521
0,5952032
1,9023034
0,7951909
0,3753095
0,4694769
0,8850497
0,6201491
0,8967998
0,8104990
0,7595459
0,6488574
0,3851209
1,7161584
0,7141052
0,4069589
0,9014548
0,8333384
0,5717998
0,7893182
0,4057674
0,8984803
0,7811951
1,6299837
0,6666849
0,8766133
0,3809437
0,5283018
0,7026916
0,5638052
0,8095977
0,8432933
0,4498016
0,6306509
0,9457761
0,8521588
1,5310114
0,5748379
0,8837684
0,7810086
0,3739360
0,9238213
0,7889326
0,7085469
0,5354961
0,8246323
0,9194605
0,7743791
0,7568142
0,7473205
0,4595799
0,7842162
0,8455135
0,8119264
0,7746730
0,9484885
0,7563653
0,4900050
0,7725751
0,4302593
0,7074267
0,6458150
0,5023689
0,4218453
0,7882655
0,4866077
0,5615923
0,5111196
0,9087427
0,9376700
0,4578782
0,5145744
0,6785745
0,6479689
0,6863460
0,9414619
0,9013810
0,4901677
0,7584763
0,3749791
0,5005330
0,8928769
0,7627967
0,8510687
0,6435518
0,3844294
0,8039539
0,4865255
1,5456950
0,9093819
0,4720056
0,8565824
0,5785684
0,8548892
0,4232438
0,8328444
0,7762033
0,5657118
0,6946489
0,4553880
0,5161273
0,4432223
0,8255035
0,7034516
0,4790338
0,4301441
0,7628757
0,8123359
0,5220844
0,6605818
0,4045338
0,4217571
0,8579511
0,7467151
0,9118161
0,5752009
0,8230789
0,7501278
0,7475455
0,6898198
0,7760290
0,3698860
0,8350391
0,6329948
0,6967137
0,4197753
0,4318095
0,7424019
0,4502504
0,4045122
1,4959879
0,7960668
0,4788662
0,7205422
0,7156185
0,5426714
0,9267168
0,5476959
0,8905843
0,4689128
0,7375581
0,5732162
0,8997948
0,7416545
0,6128483
0,6465751
0,6024615
0,7187010
0,3834247
0,7747898
0,5986705
0,4089742
0,4106696
0,7530504
0,7797001
0,8184933
0,8537951
0,7520782
0,7770031
0,3875995
0,7279538
0,7356984
0,7716650
0,5548181
0,5497076
0,7907397
0,8907524
0,3857363
0,7902495
0,4332339
0,5499603
0,6904320
0,3785309
0,6034374
0,5774985
0,5150385
0,6529636
0,7747392
0,4496060
1,8653310
0,4612119
0,7229219
0,6165484
0,7478016
0,4130189
0,8008599
0,4522222
0,8631904
0,4440109
0,8420313
0,9410474
0,7214745
0,8087833
0,6016685
0,5497852
0,7131047
0,8644476
0,3933339
0,5930471
0,8145522
0,5601781
0,9004407
0,6834699
0,7400506
0,4247131
0,6812825
0,6610964
0,8260696
0,4476433
0,7102262
0,8579381
0,7581323
0,4634029
0,4260514
0,5262454
0,4457799
0,8931105
0,6174952
0,8097613
0,3738168
0,8461674
0,5525645
0,9159804
1,8861277
0,7357208
0,7746473
0,7114490
0,4578967
0,3775458
0,9352823
0,6300889
0,5939683
0,8224570
0,7835135
0,6923170
0,6106646
0,4301650
0,4002437
0,5749626
0,6536222
0,3791275
0,5845274
0,6633155
0,5232497
0,9094331
0,9158643
0,4496686
0,7172860
0,3814167
0,6513603
0,5978414
0,8201390
0,7138422
0,6835472
0,5328561
0,4206958
0,9242897
0,5723163
0,7717190
0,3800392
0,9345946
0,7313745
0,7110712
0,4739090
0,7610926
0,7076341
