label,sample_id
0,7717190
0,4809381
0,4553401
0,7273013
0,8200621
0,5297721
0,7641912
0,8334098
0,5542756
0,9147019
0,4470846
0,6250253
0,6186813
0,7728166
0,8213437
0,5525645
0,6904479
0,4300952
0,5982466
0,4788662
0,6306509
0,8052959
0,6917328
0,6244777
0,8423791
0,6431696
0,6892868
0,3877118
0,5319003
0,9403827
0,7504433
0,4219128
0,9523314
0,7234731
0,8194817
0,5738914
0,8932995
0,4350115
0,8614637
0,8051978
0,8593029
0,6515617
1,9023034
0,3857363
0,7002266
0,8333175
0,5106994
0,9269951
0,4756088
0,6920597
0,3974746
0,5488746
0,4919453
0,7420655
1,7777067
0,7074773
0,3803712
0,6826288
0,8997948
0,7792356
0,5922177
0,8007508
0,3858217
0,8756041
0,6310221
0,8087321
0,4162330
0,7954017
0,7043418
0,4371699
0,6904320
0,7426271
0,8199173
0,8260696
0,8044671
0,4609125
0,6989848
0,5876865
0,4159069
0,8866735
0,7910247
0,6840313
0,7495736
0,4045338
0,4206958
0,8673459
0,9097958
0,6246396
0,7374308
0,7747898
0,9407577
0,8857568
0,8417770
0,7094329
0,5328888
0,7402299
0,6973553
0,7997206
0,4434538
0,9187819
0,5863832
0,7071050
0,9449118
0,3918920
0,8768716
0,3819885
0,8748649
0,9005432
0,4144475
0,6999266
0,7332512
0,4074807
0,5297372
0,7885799
0,7355862
0,5618836
0,8548537
0,4602360
0,7284688
0,8309635
0,5450135
0,9453064
0,7747392
0,9324338
0,4493485
0,7693328
0,5774985
0,7718229
0,5503308
0,6462487
0,5414004
0,4534763
0,4364662
0,8027029
0,7268641
0,9414619
0,9426716
0,6500087
0,6917981
0,4783162
0,6889571
0,3987166
0,5075026
0,4246529
0,6016685
0,7879764
0,5516822
0,6614282
0,6310643
0,8132913
0,6431408
0,8144651
0,7184071
0,6640747
0,4319422
0,4830091
0,8537914
0,6839392
0,5419311
0,6329418
0,7808358
0,6757343
0,7114490
0,8007538
0,7356682
0,4491391
0,5723163
0,5591314
0,7422066
0,8402603
0,9160221
0,8903115
0,9345946
0,4072597
0,7049236
0,5338990
0,7484147
0,3919083
0,7492060
0,7204338
0,4896610
0,6488574
0,8177486
0,4578782
0,5671828
0,7357164
0,9173375
1,4523536
0,8030414
0,4832018
0,7876519
0,9267571
0,7031904
0,6860231
0,6615560
0,5395652
0,7748712
0,8437805
0,6941861
0,7436139
0,7451699
0,6788928
0,3945199
0,7585761
0,8244590
0,7486125
0,6537106
0,6534806
0,6311678
0,9012946
0,7210387
0,8961619
0,8090357
0,9247243
0,7373719
0,4175236
0,7359431
0,4298894
0,7294753
0,7409026
0,8246323
0,8917324
0,4042280
0,8437389
0,6680697
0,7659358
0,4101390
0,6289735
0,7929441
0,7231995
0,8510687
0,3983972
0,4568919
0,5478880
0,6291892
0,7272514
0,9205662
0,4169148
0,8333384
0,4098093
0,4930104
0,7855032
0,5302732
0,4364314
0,3947756
0,6823557
0,6458427
0,4865255
0,5005330
0,7291569
0,7882655
0,5041287
0,7627967
0,3829184
1,3951549
0,8571818
0,5748379
0,9251958
0,6533221
0,4594104
0,8574365
0,6844792
0,5548181
0,7755095
0,7485370
0,8969767
0,7972876
0,8281103
0,6287432
0,7377189
0,7674551
0,8801664
0,8566813
0,9542718
0,4434430
0,5409414
0,8025832
0,7386739
0,8863382
0,7584763
0,5220844
0,6972042
0,8328444
0,4778425
0,8413074
0,8935536
0,4553122
0,6212569
0,4371443
0,6898198
0,8515408
1,6613457
0,4571455
0,8763437
0,4798652
0,8211343
0,7205803
0,9371099
0,8088678
0,6606189
0,4138124
0,6312967
0,3703084
0,8754073
0,8739715
0,4122935
0,5573449
0,7989222
0,4850810
0,4332339
0,4388389
0,6310576
0,3790421
0,7747391
0,5331456
0,7306229
0,5235274
0,8243636
0,7448715
0,4002437
0,6492213
0,5420605
0,8195539
0,3913986
0,3926825
0,7432284
0,8496550
0,8024427
0,4612119
0,4665134
0,4041399
0,5832184
0,8186858
0,8055895
1,5456950
0,7515654
0,7907397
0,4886061
0,8937277
0,7374061
0,5596509
0,7610926
0,6514981
0,4734250
0,4417149
0,4197031
0,5023689
0,7254402
0,4553880
0,6938240
0,7255045
0,5845274
0,7291517
0,5934742
0,9093819
0,8601907
0,4081252
0,6913795
0,4116762
0,6816458
1,8653310
0,7883291
0,8008599
0,5469798
0,4072654
1,6863919
0,4031529
0,4247131
0,6695177
0,6873573
0,4311186
0,7522826
0,7205422
0,8728601
0,3780834
0,9521523
0,8230789
0,9258251
0,7228404
0,7196784
0,8132887
0,9474336
0,4782948
0,3921684
0,7215246
0,7934374
0,7889326
0,4132083
0,8548892
0,7824232
0,7621803
0,7586356
0,5353485
0,4301198
0,6746974
0,7939585
0,8765693
0,5490526
0,8636644
0,7979179
0,9219509
0,6057624
0,3897308
0,8951087
0,9314457
0,5048033
0,5111196
0,7732540
0,8031777
0,8904378
0,8142013
0,7792077
1,5310114
0,8978350
0,9000671
0,8894917
0,9291749
0,8659626
0,4501314
0,6519706
0,8837684
0,7517076
1,7205580
0,9110608
0,8857529
0,5173084
0,3917525
0,3868603
0,7201768
0,5660411
0,7491946
0,4042328
0,3920271
0,5986705
0,7602224
0,8690430
0,7279934
0,8276759
0,7762033
0,3986717
0,5499603
0,7628549
0,7599926
0,8169457
0,8286887
0,4249533
0,7001897
0,7958322
0,8432596
0,4486552
0,6328915
1,6318697
0,8895014
0,7204833
0,9294785
0,8903716
0,3998684
0,7645267
0,6701931
0,4627996
0,7730792
0,3879673
0,4197431
0,8650167
1,7355243
0,7542000
0,4843205
0,6487817
0,8592348
0,8856936
0,8953503
1,5403624
0,4490426
0,9007330
0,6241200
0,3981428
0,6610938
0,7207168
0,7137322
0,5883695
0,7739565
0,7496080
0,9156673
0,7907703
0,8916223
0,4494161
0,7257899
0,4433801
0,6812825
0,8420313
0,7113719
0,6967137
0,7795065
1,4734605
0,8919445
0,4303100
0,7279538
0,6328926
0,5873847
0,8095977
0,6479689
0,7592205
0,7378490
0,5366640
0,5865735
0,6915312
0,4301165
1,6036658
0,4360681
0,3904736
0,5658486
0,8914719
0,7388482
0,7842162
0,9532758
1,8095851
0,3869246
0,3859697
0,4236060
0,8009299
0,7697841
0,8660303
0,7797001
0,7595459
0,7671918
0,4171343
0,6183429
0,8430551
1,5950764
0,6905888
0,3993481
0,5621210
0,8574527
0,9342880
0,5788107
0,4057674
0,7267070
0,6179494
0,8409842
0,4767234
0,4572409
0,7710744
0,6923161
0,6315350
0,5642265
0,9312050
0,4705856
0,6174003
0,6201491
0,8873169
0,7451069
0,5698044
0,8925039
0,5339121
0,5141751
0,6610923
0,5894091
0,8432933
0,6970865
0,6161020
0,5700044
0,4260514
0,6491821
0,7030257
0,8904678
0,6633402
0,6457553
0,4602475
0,8067122
0,4217323
0,9194605
0,9004407
0,3785309
0,3725026
0,5608439
0,5559770
0,7588956
0,4447157
0,8636574
0,5762348
0,4687004
0,8102140
0,8293792
0,4104993
0,5422127
0,4259369
0,5782140
0,6761580
0,3742330
0,7829822
0,3924454
0,5445165
0,6981479
0,8331771
0,6296681
0,6194793
0,5801932
0,7136727
0,4453471
0,4980296
0,7906258
0,9189120
0,7782013
0,7454233
0,5314620
0,7577692
0,6899793
0,5705708
0,7416545
0,8813925
0,6192126
0,4032154
0,8432784
0,3922349
0,4083880
0,7026284
0,9528887
0,7787254
0,9457761
0,3986210
0,8435790
0,6431594
0,9375078
0,4910241
0,3975605
0,5626154
0,7726305
0,9150816
0,7246708
0,5785684
0,6306007
0,8039112
0,4737348
0,6286234
0,7473205
1,4679336
0,4837876
0,4856596
0,5907678
0,8082183
0,8030709
0,7523131
0,9224077
0,8219824
0,6251730
0,9129936
0,7896708
1,3942097
0,7746730
0,4465426
0,5283018
0,6986522
0,7164951
0,5235970
0,8901898
0,4448520
0,9489211
0,7026916
0,6877863
0,6014861
0,8604349
0,4745033
0,5634327
0,7391660
0,3926659
0,7032580
0,5418030
0,9396435
0,6972360
0,8332252
0,4005583
0,6725232
0,7951909
0,9491268
0,5903677
0,5923886
0,6765637
0,9433104
0,7786250
0,5939530
0,5243521
0,7022945
0,4527035
0,9014548
0,7074267
0,7056433
0,6125015
0,7115420
0,4320364
0,8622582
0,8423835
0,5414837
0,4371368
0,8976668
0,6909063
0,6475184
0,5798489
0,6445236
0,7294182
0,4232859
1,6052388
0,4439983
0,3701417
0,5843392
0,8631904
0,3794102
0,4137834
0,8085059
0,7589426
0,7287653
0,8092397
0,3770892
0,8971449
0,6462019
0,5657457
0,8404033
0,5020389
0,8934890
0,3725378
0,4312069
0,3849158
0,7725751
0,9376700
0,6507301
0,7273813
0,9119349
1,4256584
0,7880496
0,7233373
0,6458150
0,4318037
0,4656234
0,8972057
0,6244944
0,9323339
0,8574638
0,6062576
0,4431359
0,5749626
0,6454619
0,4806304
1,8861277
0,7445434
0,6921833
0,5384416
0,5184123
0,7907062
0,4301441
0,4028364
0,4188990
0,4345368
0,8697369
0,7107337
0,4479936
0,6235739
0,8684961
0,5845283
0,5988833
0,4721410
0,7377589
0,7341500
0,3851625
0,5907719
0,8579440
0,8907524
0,8418552
0,7094545
0,7186496
0,4301941
0,8966555
0,6094004
0,6247819
0,5952032
0,7916535
0,4504481
0,4625303
0,5717998
0,4276035
0,3699521
0,9344142
0,7245995
0,9312894
0,7965671
0,3875995
0,7410586
0,9329773
0,6493734
0,4462446
0,7622719
0,4578967
0,4826023
0,4222807
0,4743999
0,6848482
0,4059172
0,5958136
0,3875268
0,4440109
0,7077563
0,7087370
0,4897642
0,5449838
0,8617061
0,7070559
0,4969461
0,6190494
0,5294252
0,5601781
0,6985429
0,4602827
0,6972046
0,5904263
0,8195306
0,5394056
0,9320426
0,4132362
0,8049874
0,5647618
0,4755469
0,4467152
0,6658892
0,7581323
0,6024615
0,8971411
0,7528643
0,6536158
0,4471010
0,8566692
0,3848916
0,4906479
0,7864012
0,7278060
0,7196750
0,8644476
0,4197753
0,4140046
0,8026786
0,7320330
0,6834699
0,5759451
0,6721230
0,4218453
0,7783504
0,5661062
0,6048776
0,7144792
0,9506659
0,6666849
0,7902495
0,3864226
0,7274045
0,8242801
0,8812297
0,8985872
0,9361156
0,4432223
0,4600851
0,3917547
0,8948928
1,9192832
0,7142098
0,5470089
1,6430791
0,6165484
0,7959714
0,4457261
0,3753086
0,4522222
0,4172212
0,7699101
0,4758737
0,6840403
0,4322497
0,4455712
0,8254484
0,5972104
0,6915447
0,5232497
0,7810086
0,3839255
0,8240678
0,8348990
0,4301650
0,7465317
0,5959185
0,5625637
0,9405775
0,6854314
0,7454470
0,6624087
0,7097449
0,7856535
0,4062999
0,4372641
0,6945437
0,7949921
0,7233796
0,5965453
0,7358328
0,9209895
0,7108130
0,6021504
0,4576061
0,9484885
0,8601288
0,4405841
0,7276259
0,5333354
0,3879070
0,6164700
0,9009658
0,3931329
0,7900945
0,5470714
0,6637982
0,6835472
1,9469461
0,7009087
0,8001801
1,8922371
0,7221713
0,9471363
0,7749788
0,8747487
0,7002844
0,8264635
0,4151853
0,4737119
0,4318753
0,7644249
0,6875532
0,7117242
0,6629031
0,7593524
0,8039539
0,9218768
0,5858827
0,8201390
0,7787736
0,5004854
0,7207869
0,8928769
0,7180104
0,9005699
0,7792449
1,5340257
0,7727470
0,9158528
0,7214745
0,8145522
0,7023035
0,6281757
0,8579381
0,7563653
0,8334605
0,8657644
0,8970572
0,7045316
0,7760290
0,4487410
0,4773397
0,5164745
0,9295088
0,7475455
0,8119264
0,3698665
0,6579581
0,7546490
0,7424019
0,6298870
0,3909025
0,7702332
0,4415593
0,6840071
0,7674694
0,7074998
0,4817472
0,5014423
0,7360627
0,4866077
0,7158488
0,6858458
0,5760043
0,5127922
0,5839980
0,6637469
0,7526716
0,4475154
0,7842685
0,6734039
0,5627395
1,8660273
0,5476379
0,9122985
0,8939140
0,6496450
0,9242897
0,5839532
1,7581956
0,9142325
0,5780746
0,5303636
0,3945316
0,7356604
0,4500366
0,6167933
0,9224432
0,7759750
0,8999751
0,4291944
0,6864294
0,5690366
0,9093112
0,8696357
0,3893413
0,7209681
0,8330187
0,5498738
0,5233290
0,4462987
0,6694346
0,4875906
0,4496686
0,3877056
0,5939683
0,8984803
0,6257330
0,6624215
0,8118314
0,5585565
0,5950858
0,5025893
0,7294667
0,7451785
0,9121203
0,5396847
0,9263532
0,4417713
0,8422970
0,8008638
0,8785914
0,4276865
0,5788583
0,4322779
0,4672583
0,6233999
0,7483890
1,5207888
0,3818939
0,8574983
0,8314886
0,9018110
0,8602161
0,6265027
0,4488901
0,8067020
0,4045122
0,4527162
0,8350391
0,8567234
0,6998192
0,7141052
0,9024733
0,9173266
0,4392544
0,9126156
0,6190083
0,5939437
0,4716573
0,4452266
0,7969235
0,7379790
0,9012407
0,9489554
0,6236024
0,3851209
0,3801914
0,8675011
0,6640728
0,7277838
0,5657989
0,5374635
0,4073701
0,5841731
0,9236949
0,4288257
0,7294422
0,7009433
0,7628568
0,6287167
0,8972337
0,4038375
0,4185249
0,4666091
0,4124650
0,7187010
0,8097613
0,7543232
0,4110001
0,6940151
0,5066014
0,6234592
0,8049687
0,6577272
0,4384349
0,8141607
0,6529636
0,5768014
0,3717549
0,3870545
0,7902148
0,7496459
0,8777301
0,5262454
0,6016779
0,7539445
0,5212058
0,7198476
0,5904841
0,8009118
0,7345031
0,8898055
0,8029682
0,7273237
0,5907756
0,8575719
0,6435518
0,7656657
0,7229362
0,8213894
0,8163123
0,7875037
0,8080847
0,5893533
0,4430308
0,7301073
0,7716650
0,4473015
0,3871308
0,5855387
0,8904487
0,4308723
1,4784081
0,6513603
0,7095948
0,7748135
0,7385102
0,3872015
0,6630204
0,7782626
0,6444284
0,7996314
0,5278260
0,9213827
0,8070913
0,7385876
0,4693914
0,3963415
0,5186909
0,4849361
0,8430479
0,5091269
