label,sample_id
0,7995724
0,4953209
0,6816458
0,8007538
0,4135214
0,7554762
0,4275268
0,3727277
0,7907062
0,5747163
0,4360681
0,7706698
0,7792356
0,5102180
0,8009118
0,7357164
0,3844294
0,6513603
0,6243619
0,8536673
0,6532406
0,8087833
0,7904510
0,7478016
0,7222257
0,8212082
0,7009433
0,4104993
0,9301710
0,6297548
0,5774985
0,5414837
0,5989223
0,6713364
0,6458156
0,5555115
0,6909063
0,8972057
0,6120286
0,3986717
0,8331771
0,5005330
0,6457258
0,7628757
0,4806304
0,4273565
0,4062999
0,5107955
0,4720056
0,4083880
0,4074807
0,5693079
0,5578507
0,7374061
0,4169148
0,9352823
0,7797001
0,4960946
0,9093538
0,3735879
0,9294785
0,4512609
0,4172212
0,7402299
0,6888470
0,5854207
0,5651881
0,4433943
0,7195523
0,4919453
0,7520782
0,6994091
0,8902996
0,8666215
0,5618836
0,7306229
0,6073975
0,6579581
1,4734605
0,9147019
0,7760290
0,8090357
0,6633155
0,4566202
0,4627996
0,4302593
0,4479936
0,8948928
0,5738914
0,8685299
0,5498738
0,9390001
0,9440897
0,6198340
0,7592205
0,9127614
0,5601781
0,5876865
0,4634029
0,7829822
0,3920271
0,6250253
0,3952980
0,8615362
0,4195038
0,7184071
0,6613429
0,3799104
0,5200336
0,5469798
0,8119264
0,6915312
0,7710744
0,7023035
0,3834247
1,3951549
0,3741534
0,7504433
0,6179494
0,3828619
0,4042328
0,4092105
0,8857529
0,9093112
0,9506706
0,9345946
0,4316776
0,9481601
0,8673459
0,4302252
0,3931329
0,6605165
0,8779700
0,4415593
0,6533221
0,7294422
0,7810274
0,9258251
0,8435790
0,7298896
0,6106646
1,5950764
0,8181080
0,4809381
0,6030541
0,6933669
0,7255045
1,4523536
0,4249533
0,8501404
1,7870683
0,8104990
0,3811653
0,7385876
0,7115420
0,7071050
0,5025413
0,3964331
0,7197581
0,8819009
0,4969461
0,8661979
0,3749791
0,6812825
0,5020389
0,9323339
0,7659358
0,4350115
0,6840313
0,7144792
0,5328591
0,8890241
0,5657118
0,3849158
0,4661962
0,7279538
0,9409891
0,3848916
0,7372565
0,6303935
0,4501314
0,3829184
0,5573449
0,6471245
0,7391660
0,8978350
0,5953028
0,8834964
0,7357470
0,8863382
0,8903115
0,5184123
0,7522826
0,3933339
1,3922485
0,7674551
0,7763232
0,4541855
1,8934300
0,7910247
0,7501823
0,8281849
0,9005699
0,5828765
1,5226222
0,7268641
0,8928769
0,3882178
0,5353485
0,6623499
0,4310755
0,4790338
0,8650167
0,5654509
0,7034516
0,7546490
0,4490936
0,4097968
0,7201768
0,6601584
0,9007287
0,4917464
0,6286234
0,7379790
0,4319422
0,7495599
0,7939585
0,4716573
0,8029682
0,7748135
0,4467152
0,4494161
0,9457761
0,8966555
0,5580164
0,6519318
0,6778053
0,6940151
0,6834699
0,7889326
0,6725232
0,5232497
0,3770892
0,4116762
0,4222354
0,6519706
0,6236024
0,5423428
0,8142013
1,5250124
0,7085469
0,6610938
0,4175236
0,7233796
0,3917525
0,6459836
0,9267168
0,7803956
0,4413486
0,6537117
0,4081252
0,7214745
0,8177486
0,5389735
0,7357208
0,9093819
0,7879764
0,5480114
0,8382642
0,9143369
0,6257330
1,4352708
0,4386725
0,5328561
0,8051170
0,8404033
0,8430991
0,8914575
0,7002844
0,4384349
0,8497990
0,4128743
0,7628568
0,3803712
0,7954017
0,9471363
0,7864012
0,7378490
0,9449118
0,4473015
0,4553401
0,5417605
0,9303905
0,9129936
1,7777067
0,7907703
0,6310643
0,5212058
0,4490426
0,4322497
0,4555364
0,7022945
0,4574673
0,7787736
0,7422066
0,5771277
0,7186496
0,7855032
0,4924493
0,6917328
0,8243636
0,4595799
0,5705708
0,3872015
0,8332252
0,6244944
0,6973553
0,4568919
0,7238349
0,7320020
0,5066014
0,7951909
0,6287432
0,7108130
0,5428702
0,7748712
0,7625090
0,7291569
0,4357598
0,7663402
0,7589426
0,6117995
0,4739090
0,3782985
0,7046440
1,5456950
0,4756088
0,7273813
0,9340675
0,7842162
0,4496686
0,4392544
0,5241829
0,5839980
1,5207888
0,8334605
0,8999751
0,8601907
0,3725378
0,3993831
0,8935536
0,3753095
0,8085059
0,7720540
0,3699227
0,8856936
0,4257893
0,8145522
0,8904609
0,4002437
0,3917547
0,5416350
0,4405841
0,6119399
0,3817294
0,9489211
0,7255679
0,5375248
0,3790421
1,4256584
0,4324794
0,8845236
0,3857363
0,5470714
0,6465533
0,7888064
0,8599703
0,7094545
0,9205375
0,8322298
0,5655899
0,8008638
0,4448520
0,9006040
0,6600350
0,6529636
0,3905445
0,7832597
0,5678475
0,8409842
0,8230789
0,9008466
0,9371099
0,5939437
0,8201390
0,4490338
0,5478880
0,7540312
0,5660411
0,4794965
0,6329418
0,4265826
0,3818939
0,8976668
0,8574983
0,6986522
0,6623370
0,7204338
0,7883291
0,5497076
0,4449293
0,6920891
0,8592348
0,7585761
0,6014861
0,4259369
0,7997206
0,7727842
0,7593524
0,6329944
0,9331036
0,6666849
0,8631904
0,7486125
0,9377204
0,6637469
0,6530870
0,8903716
0,6455346
0,4055848
0,5719331
0,5333354
0,3809437
0,8972337
0,7754600
0,9442366
0,4404282
0,6839392
0,3823798
0,7528643
0,5638052
0,8908782
0,7698738
0,7448715
0,4330910
0,7588699
0,7604836
0,7142098
0,8978631
0,4413679
0,4282272
0,3930845
0,8201469
0,8968711
0,7197198
0,3725026
1,4933953
0,4106345
0,7743791
0,8026786
0,5127922
0,7517076
0,7787254
0,8418552
0,4042280
0,8937384
0,7972876
0,9403827
1,4514232
0,7770031
0,4318037
0,7496459
0,5657457
0,4137834
0,8617061
0,7693328
0,5419311
0,7483452
0,7700031
0,6177738
0,3981428
0,6207209
0,7078266
0,6844792
0,4437678
0,6923161
0,8979235
0,3724040
0,4318753
0,9314457
0,9292929
0,7959714
0,7749788
0,5608439
0,5626154
0,7044394
0,5760043
0,7294182
0,7526716
0,8431225
0,6479689
0,5278260
0,6459500
0,8763437
0,4445017
0,8429775
0,4197031
0,4162330
0,4468174
0,9159804
0,6946489
0,4778425
0,7619442
0,5241294
0,4338632
0,6679515
0,4691358
1,5117164
0,6898198
0,3975605
0,6291892
0,6165484
0,8141607
0,8050493
0,5302732
0,4498016
0,7979179
0,7969819
0,7325700
0,5580203
0,8443651
0,7580167
1,7085407
0,5070999
0,5141751
0,8067122
0,8841762
0,7440963
0,7883024
0,8604349
0,7577346
0,8201369
0,7485370
0,4308723
0,6431594
0,7574549
0,3742330
0,4312069
0,7621803
0,7811951
0,5395652
0,4849361
0,8030414
0,4291944
0,5091269
0,6446899
0,9249537
0,4301429
0,4546223
0,4975742
0,6436372
0,8292656
1,8095851
0,6858458
0,6981479
0,7996314
0,6207748
0,4488901
0,9517356
0,3814167
0,7727545
0,6850124
0,4237161
0,7114027
0,7989222
0,7385102
0,4144417
0,9192024
0,6167933
0,7595459
0,8532133
0,5907756
0,7445434
0,8049607
0,6298870
0,6772849
0,5141485
0,7400506
0,7386739
0,7294696
0,8008599
0,4072597
1,4679336
0,5374635
0,7755095
1,5340257
1,7205580
0,3988942
0,7810086
0,7215246
0,4850810
0,8461674
0,8031777
0,7360627
0,5311043
0,3926825
0,8754073
0,3873345
0,4432151
0,7563653
0,7306360
1,6036658
0,7198785
0,5444150
0,5986705
0,5895731
0,7587149
